time,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,r20,r21,r22,r23,r24,r25,r26,r27,r28,r29,r30,r31,r32,r33,r34,r35,c1,c2,c3,c4,o1,outside
12:57:30,0.0,0.0,0.0,0.0435,0.0435,0.0,0.087,0.0,0.0,0.1304,0.0435,0.0,0.0,0.0,0.0435,0.087,0.0,0.1304,0.0435,0.0,0.0435,0.0,0.0,0.0,0.0435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.087,0.0,0.0,0.087,0.0,0.0,0.087,0.0,0.0
12:57:45,0.0,0.0,0.0,0.0435,0.0,0.0,0.087,0.0,0.0,0.1304,0.0435,0.0,0.0,0.0,0.0435,0.087,0.0,0.1304,0.0435,0.0,0.0435,0.0,0.0,0.0,0.0435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.087,0.0,0.0,0.087,0.0,0.0435,0.087,0.0,0.0
12:58:00,0.0,0.0,0.0,0.0435,0.0,0.0,0.087,0.0,0.0,0.1304,0.0435,0.0,0.0,0.0,0.0435,0.087,0.0,0.1304,0.0435,0.0,0.0435,0.0,0.0,0.0,0.0435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.087,0.0,0.0,0.087,0.0,0.0435,0.087,0.0,0.0
12:58:15,0.0,0.0,0.0,0.0435,0.0,0.0,0.1304,0.0,0.0,0.1304,0.0435,0.0,0.0,0.0,0.0435,0.087,0.0,0.1304,0.0435,0.0,0.0435,0.0,0.0,0.0,0.0435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.087,0.0,0.0,0.0435,0.0,0.0435,0.087,0.0,0.0
12:58:30,0.0,0.0,0.0435,0.0435,0.0,0.0,0.087,0.0,0.0,0.1304,0.0435,0.0,0.0,0.0,0.0435,0.087,0.0,0.1304,0.0435,0.0,0.0435,0.0,0.0,0.0,0.0435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.087,0.0,0.0,0.0435,0.0,0.0,0.087,0.0435,0.0
12:58:45,0.0435,0.0,0.0,0.0435,0.0,0.0,0.087,0.0,0.0,0.1304,0.0435,0.0,0.0,0.0,0.0435,0.087,0.0,0.1304,0.0435,0.0,0.0435,0.0,0.0,0.0,0.0435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.087,0.0,0.0,0.0435,0.0,0.0,0.1304,0.0,0.0
12:59:00,0.0,0.0435,0.0,0.0435,0.0,0.0,0.087,0.0,0.0,0.1304,0.0435,0.0,0.0,0.0,0.0435,0.087,0.0,0.1304,0.0435,0.0,0.0435,0.0,0.0,0.0,0.0435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.087,0.0,0.0,0.0435,0.0,0.0,0.1304,0.0,0.0
12:59:15,0.0,0.0,0.0,0.087,0.0,0.0,0.087,0.0,0.0,0.1304,0.0435,0.0,0.0,0.0,0.0435,0.087,0.0,0.1304,0.0435,0.0,0.0435,0.0,0.0,0.0,0.0435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.087,0.0,0.0,0.0435,0.0,0.0,0.1304,0.0,0.0
12:59:30,0.0,0.0435,0.0,0.0435,0.0,0.0,0.087,0.0,0.0,0.1304,0.0435,0.0,0.0,0.0,0.0435,0.0435,0.0,0.1304,0.0435,0.0,0.0435,0.0,0.0,0.0,0.0435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.087,0.0,0.0,0.0435,0.0,0.0435,0.1304,0.0,0.0
12:59:45,0.0,0.0435,0.0435,0.0,0.0,0.0,0.0435,0.0435,0.0,0.1304,0.0435,0.0,0.0,0.0,0.0435,0.0435,0.0,0.1304,0.087,0.0,0.0435,0.0,0.0,0.0,0.0435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.087,0.0,0.0,0.0435,0.0,0.0,0.1304,0.0,0.0
13:00:00,0.0,0.0435,0.0435,0.0,0.0,0.0,0.0435,0.0,0.0435,0.1304,0.0435,0.0,0.0,0.0,0.0435,0.0435,0.0,0.1304,0.087,0.0,0.0435,0.0,0.0,0.0,0.0435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.087,0.0,0.0,0.0435,0.0,0.0,0.1304,0.0,0.0
13:00:15,0.0,0.0435,0.0435,0.0,0.0,0.0,0.0435,0.0,0.0,0.1304,0.0435,0.0,0.0435,0.0,0.0435,0.0435,0.0,0.1304,0.087,0.0,0.0435,0.0,0.0,0.0,0.0435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.087,0.0,0.0,0.0435,0.0,0.0,0.1304,0.0,0.0
13:00:30,0.0,0.0435,0.0435,0.0,0.0,0.0,0.0435,0.0,0.0,0.1304,0.0435,0.0,0.0435,0.0,0.0435,0.0435,0.0,0.1304,0.087,0.0,0.0435,0.0,0.0,0.0,0.0435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.087,0.0,0.0,0.0435,0.0,0.0,0.1304,0.0,0.0
13:00:45,0.0,0.0435,0.0435,0.0,0.0,0.0,0.0,0.0,0.0,0.1304,0.0435,0.0,0.0435,0.0,0.0435,0.0435,0.0,0.1304,0.087,0.0,0.0435,0.0,0.0,0.0,0.0435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.087,0.0,0.0,0.087,0.0,0.0,0.1304,0.0,0.0
13:01:00,0.0435,0.0435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1304,0.0435,0.0,0.0435,0.0,0.0435,0.0435,0.0,0.1304,0.087,0.0,0.0435,0.0,0.0,0.0,0.0435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.087,0.0,0.0,0.087,0.0,0.0,0.1304,0.0,0.0
13:01:15,0.0,0.0435,0.0435,0.0,0.0,0.0,0.0,0.0,0.0,0.1304,0.0435,0.0,0.0435,0.0,0.0435,0.0435,0.0,0.1304,0.087,0.0,0.0435,0.0,0.0,0.0,0.0435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.087,0.0,0.0,0.087,0.0,0.0,0.1304,0.0,0.0
13:01:30,0.0,0.0435,0.0,0.0,0.0,0.0,0.0435,0.0,0.0,0.1304,0.0435,0.0,0.0435,0.0,0.0435,0.0435,0.0,0.1304,0.087,0.0,0.0435,0.0,0.0,0.0,0.0435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.087,0.0,0.0,0.087,0.0,0.0,0.1304,0.0,0.0
13:01:45,0.0,0.0435,0.0,0.0,0.0,0.0,0.0,0.0,0.0435,0.1304,0.0435,0.0,0.0,0.0,0.0435,0.0435,0.0,0.1304,0.087,0.0,0.0435,0.0,0.0,0.0,0.0435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.087,0.0,0.0,0.1304,0.0435,0.0,0.087,0.0,0.0
13:02:00,0.0,0.0435,0.0,0.0435,0.0,0.0,0.0,0.0,0.0,0.1304,0.0435,0.0,0.0,0.0,0.0435,0.0435,0.0,0.1304,0.087,0.0,0.0435,0.0,0.0,0.0,0.0435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.087,0.0,0.0,0.087,0.087,0.0,0.087,0.0,0.0
13:02:15,0.0,0.0435,0.0,0.0435,0.0,0.0,0.0,0.0,0.0,0.1304,0.0435,0.0,0.0,0.0,0.0435,0.0435,0.0,0.087,0.087,0.0,0.0435,0.0,0.0,0.0,0.0435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.087,0.0,0.0,0.1304,0.0435,0.0435,0.087,0.0,0.0
13:02:30,0.0,0.087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1304,0.0435,0.0,0.0,0.0,0.0435,0.0435,0.0,0.087,0.087,0.0,0.0435,0.0,0.0,0.0,0.0435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.087,0.0,0.0,0.1304,0.0435,0.0435,0.087,0.0,0.0
13:02:45,0.087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1304,0.0435,0.0,0.0,0.0,0.0435,0.0435,0.0,0.087,0.087,0.0,0.0435,0.0,0.0,0.0,0.087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.087,0.0,0.0,0.0435,0.0435,0.0,0.087,0.087,0.0
13:03:00,0.087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1304,0.0435,0.0,0.0,0.0,0.0435,0.0435,0.0,0.087,0.087,0.0,0.0435,0.0,0.0,0.0,0.0435,0.0435,0.0,0.0,0.0,0.0,0.0,0.0,0.087,0.0,0.0,0.0435,0.0435,0.0,0.087,0.087,0.0
13:03:15,0.0435,0.0,0.0,0.0,0.0,0.0,0.0435,0.0,0.0,0.1304,0.0435,0.0,0.0,0.0,0.0435,0.0435,0.0,0.087,0.087,0.0,0.0435,0.0,0.0,0.0,0.0435,0.0,0.0435,0.0,0.0,0.0,0.0,0.0,0.087,0.0,0.0,0.0435,0.087,0.0,0.087,0.0435,0.0
13:03:30,0.0435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1304,0.0435,0.0,0.0,0.0,0.0435,0.0435,0.0,0.087,0.087,0.0,0.0435,0.0,0.0,0.0,0.0435,0.0,0.0,0.0,0.0,0.0,0.0435,0.0,0.087,0.0,0.0,0.087,0.0435,0.0,0.1304,0.0435,0.0
13:03:45,0.0,0.0435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1304,0.0435,0.0,0.0,0.0,0.0435,0.0435,0.0,0.087,0.087,0.0,0.0435,0.0,0.0,0.0,0.0435,0.0,0.0,0.0,0.0,0.0,0.0435,0.0,0.087,0.0,0.0,0.1304,0.0,0.0,0.1304,0.0435,0.0
13:04:00,0.0,0.0435,0.0,0.0,0.0,0.0,0.0435,0.0,0.0,0.1304,0.0435,0.0,0.0,0.0,0.0435,0.0435,0.0,0.087,0.087,0.0,0.0435,0.0,0.0,0.0,0.0435,0.0,0.0,0.0,0.0,0.0,0.0435,0.0,0.087,0.0,0.0,0.087,0.0,0.0,0.1304,0.0435,0.0
13:04:15,0.0,0.0435,0.0,0.0,0.0,0.0,0.0435,0.0,0.0,0.1304,0.0435,0.0,0.0,0.0,0.0435,0.0435,0.0,0.087,0.087,0.0,0.0435,0.0,0.0,0.0,0.0435,0.0,0.0,0.0,0.0,0.0,0.0435,0.0,0.087,0.0,0.0,0.087,0.0,0.0,0.1304,0.0435,0.0
13:04:30,0.0,0.0435,0.0,0.0,0.0,0.0,0.0435,0.0,0.0,0.1304,0.0435,0.0,0.0,0.0,0.0435,0.0435,0.0,0.087,0.087,0.0,0.0435,0.0,0.0,0.0,0.0435,0.0,0.0,0.0,0.0,0.0,0.0435,0.0,0.087,0.0,0.0,0.087,0.0,0.0,0.1304,0.0435,0.0
13:04:45,0.0,0.0435,0.0,0.0,0.0,0.0,0.087,0.0,0.0,0.1304,0.0435,0.0,0.0,0.0,0.0435,0.0435,0.0,0.087,0.087,0.0,0.0435,0.0,0.0,0.0,0.0435,0.0,0.0,0.0,0.0,0.0,0.0435,0.0,0.087,0.0,0.0,0.0435,0.0,0.0,0.1304,0.0435,0.0
13:05:00,0.0,0.0435,0.0,0.0,0.0,0.0,0.087,0.0,0.0,0.1304,0.0435,0.0,0.0,0.0,0.0435,0.0435,0.0,0.087,0.087,0.0,0.0435,0.0,0.0,0.0,0.0435,0.0,0.0,0.0,0.0,0.0,0.0435,0.0,0.087,0.0,0.0,0.0435,0.0,0.0,0.1304,0.0435,0.0
13:05:15,0.0,0.0435,0.0,0.0,0.0,0.0,0.087,0.0,0.0,0.1304,0.0435,0.0,0.0,0.0,0.0435,0.0435,0.0,0.087,0.087,0.0,0.0435,0.0,0.0,0.0,0.0435,0.0,0.0,0.0,0.0,0.0,0.0435,0.0,0.087,0.0,0.0,0.0435,0.0,0.0,0.1304,0.0435,0.0
13:05:30,0.0,0.0435,0.0,0.0,0.0,0.0,0.087,0.0,0.0,0.1304,0.0435,0.0,0.0,0.0,0.0435,0.0435,0.0,0.087,0.087,0.0,0.0435,0.0,0.0,0.0,0.0435,0.0,0.0,0.0,0.0,0.0,0.0435,0.0,0.087,0.0,0.0,0.0435,0.0,0.0,0.1304,0.0435,0.0
13:05:45,0.0,0.0435,0.0,0.0,0.0,0.0,0.087,0.0,0.0,0.1304,0.0435,0.0,0.0,0.0,0.0435,0.0435,0.0,0.087,0.0435,0.0,0.0435,0.0,0.0,0.0,0.0435,0.0,0.0,0.0,0.0,0.0,0.0435,0.0,0.087,0.0,0.0,0.0435,0.0,0.0435,0.1304,0.0435,0.0
13:06:00,0.0,0.0435,0.0,0.0,0.0,0.0,0.087,0.0,0.0,0.1304,0.0435,0.0,0.0,0.0,0.0435,0.0435,0.0,0.087,0.0435,0.0,0.0435,0.0,0.0,0.0,0.0435,0.0,0.0,0.0,0.0,0.0,0.0435,0.0,0.087,0.0,0.0,0.0435,0.0,0.0,0.1304,0.087,0.0
13:06:15,0.0,0.0435,0.0,0.0,0.0,0.0,0.087,0.0,0.0,0.1304,0.0435,0.0,0.0,0.0,0.0435,0.0435,0.0,0.087,0.0,0.0,0.0435,0.0,0.0,0.0,0.0435,0.0,0.0,0.0,0.0,0.0,0.0435,0.0,0.087,0.0,0.0,0.0435,0.0435,0.0435,0.087,0.087,0.0
13:06:30,0.0,0.0435,0.0,0.0,0.0,0.0,0.087,0.0,0.0,0.1304,0.0435,0.0,0.0,0.0,0.0435,0.0435,0.0,0.087,0.0,0.0,0.0435,0.0,0.0,0.0,0.0435,0.0,0.0,0.0,0.0,0.0,0.0435,0.0,0.087,0.0,0.0,0.0435,0.0435,0.0435,0.0435,0.1304,0.0
13:06:45,0.0,0.0435,0.0,0.0,0.0,0.0,0.087,0.0,0.0,0.087,0.0435,0.0,0.0,0.0,0.0435,0.0435,0.0,0.087,0.0,0.0,0.0435,0.0,0.0,0.0,0.0435,0.0,0.0,0.0,0.0,0.0,0.0435,0.0,0.087,0.0,0.0,0.0435,0.0435,0.087,0.1304,0.0435,0.0
13:07:00,0.0,0.0435,0.0,0.0,0.0,0.0,0.087,0.0,0.0,0.087,0.087,0.0,0.0,0.0,0.0435,0.0435,0.0,0.087,0.0,0.0,0.0435,0.0,0.0,0.0,0.0435,0.0,0.0,0.0435,0.0,0.0,0.0435,0.0,0.087,0.0,0.0,0.087,0.0,0.0435,0.087,0.0435,0.0
13:07:15,0.0,0.0435,0.0,0.0,0.0,0.0,0.087,0.0,0.0,0.087,0.087,0.0,0.0,0.0,0.0435,0.0435,0.0,0.087,0.0,0.0,0.0435,0.0,0.0,0.0,0.0435,0.0,0.0,0.0435,0.0,0.0,0.0435,0.0,0.087,0.0,0.0,0.087,0.0,0.087,0.087,0.0,0.0
13:07:30,0.0,0.0435,0.0,0.0,0.0,0.0,0.087,0.0,0.0,0.087,0.087,0.0,0.0,0.0,0.0435,0.0435,0.0,0.087,0.0,0.0,0.0435,0.0,0.0,0.0,0.0435,0.0,0.0,0.0435,0.0,0.0,0.0435,0.0,0.087,0.0,0.0,0.087,0.0,0.0435,0.087,0.0435,0.0
13:07:45,0.0,0.0435,0.0,0.0,0.0,0.0,0.087,0.0,0.0,0.087,0.087,0.0,0.0,0.0,0.0435,0.087,0.0,0.087,0.0,0.0,0.0435,0.0,0.0,0.0,0.0435,0.0,0.0,0.0435,0.0,0.0,0.0435,0.0,0.087,0.0,0.0,0.087,0.0,0.0,0.087,0.0435,0.0
13:08:00,0.0,0.0435,0.0,0.0,0.0,0.0,0.087,0.0,0.0,0.087,0.087,0.0,0.0,0.0,0.0435,0.087,0.0,0.087,0.0,0.0,0.0435,0.0,0.0,0.0,0.0435,0.0,0.0,0.0,0.0,0.0,0.0435,0.0,0.087,0.0,0.0,0.087,0.0,0.0,0.1739,0.0,0.0
13:08:15,0.0,0.0435,0.0435,0.0,0.0,0.0,0.087,0.0,0.0,0.087,0.087,0.0,0.0,0.0,0.0435,0.087,0.0,0.087,0.0,0.0,0.0435,0.0,0.0,0.0,0.0435,0.0,0.0,0.0,0.0,0.0,0.0435,0.0,0.087,0.0,0.0,0.0435,0.0,0.0,0.1739,0.0,0.0
13:08:30,0.0,0.0435,0.0,0.0,0.0,0.0,0.1304,0.0,0.0,0.087,0.087,0.0,0.0,0.0,0.0435,0.087,0.0,0.087,0.0,0.0,0.0435,0.0,0.0,0.0,0.0435,0.0,0.0,0.0,0.0,0.0,0.0435,0.0,0.087,0.0,0.0,0.0435,0.0,0.0,0.1739,0.0,0.0
13:08:45,0.0,0.0435,0.0,0.0,0.0,0.0,0.1304,0.0,0.0,0.087,0.087,0.0,0.0,0.0,0.0435,0.087,0.0,0.087,0.0,0.0,0.0435,0.0,0.0,0.0,0.0435,0.0,0.0,0.0,0.0,0.0,0.0435,0.0,0.087,0.0,0.0,0.0435,0.0,0.0,0.1739,0.0,0.0
13:09:00,0.0,0.0435,0.0,0.0,0.0,0.0,0.1304,0.0,0.0,0.087,0.087,0.0,0.0,0.0,0.0435,0.087,0.0,0.087,0.0,0.0,0.0435,0.0,0.0,0.0,0.0435,0.0,0.0,0.0,0.0,0.0,0.0435,0.0,0.087,0.0,0.0,0.0435,0.0,0.0,0.1739,0.0,0.0
13:09:15,0.0,0.0435,0.0,0.0,0.0,0.0,0.1304,0.0,0.0,0.087,0.087,0.0,0.0,0.0,0.0435,0.087,0.0,0.087,0.0,0.0,0.0435,0.0,0.0,0.0,0.0435,0.0,0.0,0.0,0.0,0.0,0.0435,0.0,0.087,0.0,0.0,0.0435,0.0,0.0,0.1739,0.0,0.0
13:09:30,0.0,0.0435,0.0,0.0,0.0,0.0,0.1304,0.0,0.0,0.087,0.087,0.0,0.0,0.0,0.0435,0.087,0.0,0.0435,0.0,0.0,0.0435,0.0,0.0,0.0,0.0435,0.0,0.0,0.0,0.0,0.0,0.0435,0.0,0.087,0.0,0.0,0.0435,0.0,0.0435,0.1304,0.0435,0.0
13:09:45,0.0,0.0435,0.0,0.0,0.0,0.0,0.1304,0.0,0.0,0.087,0.087,0.0,0.0,0.0,0.0435,0.087,0.0,0.0,0.0,0.0,0.0435,0.0,0.0,0.0,0.0435,0.0,0.0,0.0,0.0,0.0,0.0435,0.0,0.087,0.0,0.0,0.0435,0.0,0.087,0.1304,0.0435,0.0
13:10:00,0.0,0.0435,0.0,0.0,0.0,0.0,0.1304,0.0,0.0,0.087,0.1304,0.0,0.0,0.0,0.0435,0.087,0.0,0.0,0.0,0.0,0.0435,0.0,0.0,0.0,0.0435,0.0,0.0,0.0,0.0,0.0,0.0435,0.0,0.087,0.0,0.0,0.0435,0.0,0.087,0.1304,0.0,0.0
13:10:15,0.0,0.0435,0.0435,0.0,0.0435,0.0,0.087,0.0,0.0,0.087,0.1304,0.0,0.0,0.0,0.0435,0.087,0.0,0.0,0.0435,0.0,0.0435,0.0,0.0,0.0,0.0435,0.0,0.0,0.0,0.0,0.0,0.0435,0.0,0.087,0.0,0.0,0.0435,0.0,0.0,0.1304,0.0,0.0
13:10:30,0.0435,0.0435,0.0,0.0,0.0435,0.0,0.087,0.0,0.0,0.087,0.1304,0.0,0.0,0.0,0.0435,0.087,0.0,0.0,0.0435,0.0,0.0435,0.0,0.0,0.0,0.0435,0.0,0.0,0.0,0.0,0.0,0.0435,0.0,0.087,0.0,0.0,0.0435,0.0,0.0,0.087,0.0435,0.0
13:10:45,0.0435,0.0435,0.0,0.0,0.0435,0.0,0.087,0.0,0.0,0.087,0.1304,0.0,0.0,0.0,0.0435,0.087,0.0,0.0,0.0435,0.0,0.0435,0.0,0.0,0.0,0.0435,0.0,0.0,0.0,0.0,0.0,0.0435,0.0,0.087,0.0,0.0,0.0435,0.0,0.0,0.087,0.0435,0.0
13:11:00,0.0435,0.0435,0.0,0.0,0.0435,0.0,0.087,0.0,0.0,0.087,0.1304,0.0,0.0,0.0,0.0435,0.087,0.0,0.0,0.0435,0.0,0.0435,0.0,0.0,0.0,0.0435,0.0,0.0,0.0,0.0,0.0,0.0435,0.0,0.087,0.0,0.0,0.0435,0.0,0.0435,0.087,0.0,0.0
13:11:15,0.0435,0.0435,0.0435,0.0,0.0435,0.0,0.0435,0.0,0.0,0.087,0.1304,0.0,0.0,0.0,0.0435,0.087,0.0,0.0,0.087,0.0,0.0,0.0,0.0,0.0,0.0435,0.0,0.0,0.0,0.0,0.0,0.0435,0.0,0.087,0.0,0.0,0.0435,0.0,0.0435,0.087,0.0,0.0
13:11:30,0.087,0.0435,0.0,0.0,0.0,0.0435,0.0435,0.0,0.0,0.087,0.1304,0.0,0.0,0.0,0.0435,0.087,0.0,0.0,0.087,0.0,0.0,0.0,0.0,0.0,0.0435,0.0,0.0,0.0,0.0,0.0,0.0435,0.0,0.087,0.0,0.0,0.0435,0.0,0.0,0.087,0.0435,0.0
13:11:45,0.087,0.0435,0.0,0.0,0.0,0.0435,0.0435,0.0,0.0,0.087,0.087,0.0,0.0,0.0,0.0435,0.087,0.0,0.0,0.087,0.0,0.0,0.0,0.0,0.0,0.0435,0.0,0.0,0.0,0.0,0.0,0.0435,0.0,0.087,0.0,0.0,0.0435,0.0,0.0435,0.087,0.0435,0.0
13:12:00,0.087,0.0435,0.0,0.0,0.0,0.0435,0.0435,0.0,0.0,0.087,0.087,0.0,0.0,0.0,0.0435,0.087,0.0,0.0,0.087,0.0,0.0,0.0,0.0,0.0,0.0435,0.0,0.0,0.0,0.0,0.0,0.0435,0.0,0.087,0.0,0.0,0.0435,0.0,0.0435,0.087,0.0435,0.0
13:12:15,0.087,0.0435,0.0,0.0,0.0,0.0435,0.0,0.0,0.0,0.087,0.087,0.0,0.0,0.0,0.0435,0.087,0.0,0.0,0.087,0.0,0.0,0.0,0.0,0.0,0.0435,0.0,0.0,0.0,0.0,0.0,0.0435,0.0,0.087,0.0,0.0,0.087,0.0,0.0435,0.087,0.0435,0.0
13:12:30,0.0435,0.0435,0.0435,0.0,0.0,0.0435,0.0,0.0,0.0,0.087,0.087,0.0,0.0,0.0,0.0435,0.087,0.0,0.0,0.087,0.0,0.0,0.0,0.0,0.0,0.0435,0.0,0.0,0.0,0.0,0.0,0.0435,0.0,0.087,0.0,0.0,0.087,0.0,0.0,0.087,0.087,0.0
13:12:45,0.0,0.0435,0.087,0.0,0.0,0.0435,0.0,0.0,0.0,0.0435,0.087,0.0,0.0,0.0,0.0435,0.087,0.0,0.0,0.087,0.0,0.0,0.0,0.0,0.0,0.0435,0.0,0.0,0.0,0.0,0.0,0.0435,0.0,0.087,0.0,0.0,0.087,0.0,0.0435,0.087,0.087,0.0
13:13:00,0.0,0.0435,0.087,0.0,0.0,0.0435,0.0,0.0,0.0,0.0435,0.0435,0.0,0.0,0.0,0.0435,0.087,0.0,0.0,0.087,0.0,0.0,0.0,0.0,0.0,0.0435,0.0,0.0,0.0,0.0,0.0,0.0435,0.0,0.087,0.0,0.0,0.087,0.0,0.087,0.1304,0.0435,0.0
13:13:15,0.0,0.0435,0.0435,0.0,0.0,0.0435,0.0435,0.0,0.0,0.0435,0.0435,0.0,0.0,0.0,0.0435,0.087,0.0,0.0,0.087,0.0,0.0,0.0,0.0,0.0,0.0435,0.0,0.0,0.0,0.0,0.0,0.0435,0.0,0.087,0.0,0.0435,0.0435,0.0435,0.087,0.087,0.0435,0.0
13:13:30,0.0,0.0435,0.0435,0.0,0.0,0.0435,0.0435,0.0,0.0,0.0435,0.0435,0.0,0.0,0.0,0.0435,0.087,0.0,0.0,0.087,0.0,0.0,0.0,0.0,0.0,0.0435,0.0,0.0,0.0,0.0,0.0,0.0435,0.0,0.087,0.0,0.0,0.0435,0.0435,0.0435,0.1304,0.087,0.0
13:13:45,0.0,0.0435,0.0435,0.0,0.0435,0.0,0.0435,0.0,0.0,0.0435,0.0435,0.0,0.0,0.0,0.0435,0.087,0.0,0.0,0.087,0.0,0.0,0.0,0.0,0.0,0.0435,0.0,0.0,0.0,0.0,0.0,0.0435,0.0,0.087,0.0,0.0,0.0435,0.0,0.0,0.2174,0.087,0.0
13:14:00,0.0,0.0435,0.087,0.0,0.0435,0.0,0.0,0.0,0.0,0.0435,0.0435,0.0,0.0,0.0,0.0435,0.087,0.0,0.0,0.087,0.0,0.0,0.0,0.0,0.0,0.0435,0.0,0.0,0.0,0.0,0.0,0.0435,0.0,0.087,0.0,0.0,0.0435,0.0435,0.0,0.2174,0.0435,0.0
13:14:15,0.0,0.0435,0.0435,0.0,0.0435,0.0,0.0435,0.0,0.0,0.0435,0.0435,0.0,0.0,0.0,0.0435,0.087,0.0,0.0,0.087,0.0,0.0,0.0,0.0,0.0,0.0435,0.0,0.0,0.0,0.0,0.0,0.0435,0.0,0.087,0.0,0.087,0.0435,0.0435,0.0,0.1304,0.0435,0.0
13:14:30,0.0,0.0435,0.0435,0.0,0.0435,0.0,0.0435,0.0,0.0,0.0435,0.0435,0.0,0.0,0.0,0.0435,0.087,0.0,0.0,0.087,0.0,0.0,0.0,0.0,0.0,0.0435,0.0,0.0,0.0,0.0,0.0,0.0435,0.0,0.087,0.0,0.0435,0.0435,0.0435,0.0,0.1739,0.0435,0.0
13:14:45,0.0,0.0435,0.0435,0.0,0.0435,0.0,0.0435,0.0,0.0,0.0435,0.0435,0.0,0.0,0.0,0.0435,0.087,0.0,0.0,0.087,0.0,0.0,0.0,0.0,0.0,0.0435,0.0,0.0,0.0,0.0,0.0,0.0435,0.0,0.087,0.0,0.0435,0.087,0.0,0.0,0.1739,0.0435,0.0
13:15:00,0.0,0.0435,0.0435,0.0,0.0435,0.0,0.0435,0.0,0.0,0.0435,0.0435,0.0,0.0,0.0,0.0435,0.087,0.0,0.0,0.087,0.0,0.0,0.0,0.0,0.0,0.087,0.0,0.0,0.0,0.0,0.0,0.0435,0.0435,0.0435,0.0,0.0435,0.0435,0.0,0.0,0.1739,0.0435,0.0
13:15:15,0.0,0.0435,0.0435,0.0,0.0435,0.0,0.0435,0.0,0.0,0.0435,0.0435,0.0,0.0,0.0,0.0435,0.0435,0.0,0.0,0.087,0.0,0.0,0.0,0.0,0.0,0.087,0.0,0.0435,0.0,0.0,0.0,0.0435,0.0,0.0435,0.0,0.0435,0.0435,0.0,0.0435,0.1739,0.0435,0.0
13:15:30,0.0,0.0435,0.0435,0.0,0.0435,0.0,0.0435,0.0,0.0,0.0435,0.0435,0.0,0.0,0.0,0.0435,0.0435,0.0,0.0,0.087,0.0,0.0,0.0,0.0,0.0,0.087,0.0,0.0435,0.0,0.0,0.0,0.0435,0.0,0.0435,0.0,0.0,0.0435,0.0,0.0435,0.2174,0.0435,0.0
13:15:45,0.0,0.0435,0.0435,0.0,0.0,0.0,0.0435,0.0,0.0435,0.0435,0.087,0.0,0.0,0.0,0.0435,0.0435,0.0,0.0,0.087,0.0,0.0,0.0,0.0,0.0,0.1304,0.0,0.0,0.0,0.0,0.0,0.0435,0.0,0.0435,0.0,0.0,0.0435,0.0,0.0,0.2174,0.0435,0.0
13:16:00,0.0,0.0435,0.0435,0.0,0.0,0.0,0.0435,0.0,0.0435,0.0435,0.0435,0.0,0.0,0.0,0.0435,0.0435,0.0,0.0,0.087,0.0,0.0,0.0,0.0,0.0,0.087,0.0,0.0,0.0,0.0,0.0,0.0435,0.0,0.0435,0.0,0.0,0.087,0.0,0.0435,0.1739,0.087,0.0
13:16:15,0.0,0.0435,0.0435,0.0,0.0435,0.0,0.0435,0.0,0.0435,0.0435,0.0435,0.0,0.0,0.0,0.0435,0.0435,0.0,0.0,0.087,0.0,0.0,0.0,0.0,0.0,0.087,0.0,0.0,0.0,0.0,0.0,0.0435,0.0,0.0435,0.0,0.0,0.0435,0.0435,0.0,0.1739,0.087,0.0
